epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3258.28,1.37539,1.04904,0.97817,0.50629,0.41494,0.42712,0.26022,1.29263,0.97327,0.96308,0.007228,0.007228,0.007228
44,3337.46,1.36686,1.04153,0.97581,0.5162,0.40822,0.42382,0.25909,1.29796,0.97204,0.96434,0.007162,0.007162,0.007162
45,3415.96,1.36124,1.04286,0.9748,0.51659,0.4093,0.42431,0.25826,1.29418,0.96898,0.96157,0.007096,0.007096,0.007096
46,3494.57,1.36294,1.03614,0.97362,0.52796,0.40684,0.43027,0.26348,1.28981,0.96304,0.963,0.00703,0.00703,0.00703
47,3573.16,1.36175,1.03286,0.9747,0.5229,0.41055,0.42971,0.2624,1.29098,0.96384,0.96141,0.006964,0.006964,0.006964
48,3651.48,1.3582,1.02941,0.97359,0.52788,0.41126,0.43461,0.26589,1.28568,0.96048,0.95974,0.006898,0.006898,0.006898
49,3729.49,1.36089,1.03396,0.97484,0.51283,0.41256,0.42895,0.26285,1.28754,0.96052,0.96021,0.006832,0.006832,0.006832
50,3804.25,1.36033,1.0336,0.97216,0.50652,0.419,0.42974,0.26368,1.28506,0.9601,0.9591,0.006766,0.006766,0.006766
51,3883.09,1.3521,1.0258,0.96864,0.52452,0.4201,0.43508,0.26636,1.28676,0.95791,0.95952,0.0067,0.0067,0.0067
52,3961.85,1.3549,1.02415,0.96957,0.53304,0.4134,0.43706,0.26721,1.27952,0.95397,0.95817,0.006634,0.006634,0.006634
53,4040.58,1.35072,1.02398,0.97056,0.53578,0.4152,0.43497,0.26506,1.28504,0.95574,0.96006,0.006568,0.006568,0.006568
54,4118.17,1.35617,1.02265,0.97363,0.53908,0.41141,0.43459,0.26652,1.28208,0.95335,0.95834,0.006502,0.006502,0.006502
55,4194.76,1.35352,1.02042,0.96979,0.52274,0.41796,0.43308,0.26545,1.28818,0.95266,0.96028,0.006436,0.006436,0.006436
56,4273.18,1.34271,1.00719,0.96624,0.52481,0.41946,0.43558,0.26733,1.27798,0.94934,0.9584,0.00637,0.00637,0.00637
57,4351.38,1.34376,1.01052,0.96877,0.53966,0.40968,0.43728,0.26809,1.27776,0.9484,0.95777,0.006304,0.006304,0.006304
58,4428.65,1.34499,1.00742,0.96762,0.52462,0.41765,0.43585,0.26718,1.27735,0.94668,0.95718,0.006238,0.006238,0.006238
59,4505.2,1.344,1.00737,0.96868,0.53169,0.41377,0.43557,0.26703,1.28171,0.95004,0.95827,0.006172,0.006172,0.006172
60,4581.4,1.3414,1.00644,0.96929,0.51458,0.42816,0.44009,0.26935,1.28268,0.9487,0.95963,0.006106,0.006106,0.006106
61,4660.12,1.34769,1.00893,0.96814,0.53052,0.41803,0.43763,0.26947,1.27669,0.94556,0.95766,0.00604,0.00604,0.00604
62,4738.27,1.34161,0.99964,0.96505,0.518,0.42598,0.43957,0.27042,1.27525,0.94234,0.95717,0.005974,0.005974,0.005974
63,4817.43,1.33474,0.99919,0.96324,0.52792,0.4242,0.43969,0.26922,1.27851,0.94463,0.95705,0.005908,0.005908,0.005908
64,4896.26,1.33534,0.99439,0.9644,0.51913,0.42513,0.44253,0.27206,1.27587,0.94069,0.95602,0.005842,0.005842,0.005842
65,4974,1.32514,0.98755,0.96123,0.54085,0.42145,0.4455,0.27319,1.27637,0.93724,0.95618,0.005776,0.005776,0.005776
66,5051.32,1.3332,0.99741,0.96576,0.53215,0.42543,0.44383,0.27255,1.27519,0.93717,0.9565,0.00571,0.00571,0.00571
67,5129.3,1.33373,0.99482,0.96345,0.53197,0.42448,0.44357,0.27342,1.27457,0.93802,0.95545,0.005644,0.005644,0.005644
68,5208.21,1.33181,0.9853,0.96317,0.52979,0.43009,0.44781,0.27542,1.27345,0.93197,0.95509,0.005578,0.005578,0.005578
69,5283.97,1.32362,0.98052,0.96134,0.53877,0.42482,0.44653,0.27456,1.27413,0.9341,0.95544,0.005512,0.005512,0.005512
70,5362.37,1.33025,0.98629,0.96224,0.54551,0.42204,0.44705,0.2741,1.27669,0.93266,0.95558,0.005446,0.005446,0.005446
71,5440.57,1.33405,0.99198,0.96432,0.53984,0.42288,0.44752,0.27529,1.26963,0.93044,0.95467,0.00538,0.00538,0.00538
72,5517.65,1.32076,0.97536,0.95943,0.54544,0.42303,0.44876,0.27637,1.27042,0.93311,0.95475,0.005314,0.005314,0.005314
73,5596.32,1.32781,0.9846,0.96232,0.54375,0.4234,0.44966,0.27682,1.26965,0.9294,0.95441,0.005248,0.005248,0.005248
74,5672.81,1.32115,0.97822,0.96154,0.53905,0.42737,0.45051,0.27778,1.2661,0.92845,0.95347,0.005182,0.005182,0.005182
75,5751.99,1.32213,0.97936,0.9617,0.53802,0.43015,0.45044,0.27712,1.26945,0.92916,0.95394,0.005116,0.005116,0.005116
76,5831.13,1.32352,0.9788,0.96143,0.5424,0.42995,0.44983,0.27683,1.26755,0.92675,0.95315,0.00505,0.00505,0.00505
77,5909.6,1.32493,0.9761,0.96093,0.53715,0.42951,0.45053,0.277,1.26689,0.92622,0.95315,0.004984,0.004984,0.004984
78,5988.57,1.32018,0.97072,0.95771,0.53973,0.42617,0.44996,0.27634,1.27087,0.92719,0.95378,0.004918,0.004918,0.004918
79,6067.2,1.31732,0.97387,0.95983,0.54122,0.42856,0.45161,0.27791,1.26882,0.92624,0.95297,0.004852,0.004852,0.004852
80,6146.77,1.31418,0.96846,0.95583,0.53476,0.43215,0.45151,0.27783,1.26754,0.92592,0.95272,0.004786,0.004786,0.004786
81,6224.06,1.31468,0.96734,0.95843,0.54273,0.42821,0.45251,0.27885,1.26829,0.92583,0.95336,0.00472,0.00472,0.00472
82,6302.71,1.31093,0.96453,0.95768,0.54363,0.42843,0.4535,0.27868,1.26805,0.92599,0.95298,0.004654,0.004654,0.004654
83,6379.84,1.31505,0.96422,0.95759,0.54066,0.42846,0.45285,0.2792,1.26642,0.92443,0.95242,0.004588,0.004588,0.004588
84,6457.01,1.31007,0.96524,0.9584,0.5522,0.42549,0.45403,0.27969,1.26546,0.92286,0.95212,0.004522,0.004522,0.004522
85,6534.31,1.31765,0.96886,0.96044,0.54651,0.42741,0.45326,0.27905,1.26597,0.92166,0.95225,0.004456,0.004456,0.004456
86,6612.69,1.31078,0.9607,0.95687,0.55237,0.42734,0.45252,0.27838,1.26599,0.92168,0.95189,0.00439,0.00439,0.00439
87,6691.89,1.31209,0.95734,0.95701,0.5491,0.42794,0.45292,0.27931,1.26313,0.92143,0.95158,0.004324,0.004324,0.004324
88,6770.31,1.30433,0.95157,0.95511,0.54511,0.42698,0.4538,0.27929,1.2645,0.91991,0.95178,0.004258,0.004258,0.004258
89,6847.32,1.31174,0.95986,0.95747,0.5497,0.42645,0.4541,0.2797,1.26484,0.92152,0.95146,0.004192,0.004192,0.004192
90,6925.42,1.31328,0.95842,0.956,0.55406,0.42487,0.4534,0.27905,1.26267,0.91995,0.95101,0.004126,0.004126,0.004126
91,7003.55,1.30726,0.95816,0.95535,0.54001,0.4333,0.45413,0.2791,1.26556,0.92127,0.95155,0.00406,0.00406,0.00406
92,7081.42,1.309,0.95423,0.95501,0.54697,0.43022,0.45492,0.27971,1.26473,0.91846,0.95115,0.003994,0.003994,0.003994
93,7159.73,1.31019,0.95546,0.95533,0.5423,0.42935,0.45366,0.27867,1.26566,0.9191,0.95133,0.003928,0.003928,0.003928
94,7237.34,1.30425,0.94832,0.953,0.54666,0.42739,0.45495,0.28012,1.2639,0.9181,0.95108,0.003862,0.003862,0.003862
95,7316.92,1.29875,0.94201,0.95306,0.55337,0.42841,0.45408,0.28022,1.26255,0.91669,0.95093,0.003796,0.003796,0.003796
96,7396.34,1.29466,0.94199,0.95256,0.56276,0.42282,0.4544,0.28006,1.26381,0.91568,0.95058,0.00373,0.00373,0.00373
97,7474.23,1.30691,0.95049,0.95287,0.55783,0.42233,0.45524,0.28072,1.2636,0.91703,0.95054,0.003664,0.003664,0.003664
98,7551.33,1.30203,0.94238,0.95152,0.555,0.42546,0.45691,0.28156,1.26489,0.91667,0.95103,0.003598,0.003598,0.003598
99,7629.44,1.29325,0.93856,0.95312,0.55572,0.42726,0.4573,0.28174,1.26411,0.91497,0.95068,0.003532,0.003532,0.003532
100,7708.1,1.29942,0.94365,0.95254,0.5498,0.4285,0.45701,0.28135,1.26342,0.91484,0.95046,0.003466,0.003466,0.003466
101,7786.91,1.29212,0.93376,0.95152,0.54414,0.42983,0.45655,0.2818,1.26385,0.91486,0.95065,0.0034,0.0034,0.0034
102,7865.02,1.2977,0.93729,0.95124,0.55438,0.42657,0.4548,0.28105,1.2633,0.91545,0.95036,0.003334,0.003334,0.003334
103,7943.86,1.29654,0.93753,0.95221,0.56408,0.42159,0.45577,0.28103,1.26394,0.91544,0.95046,0.003268,0.003268,0.003268
104,8022.62,1.29338,0.93442,0.95014,0.55751,0.42536,0.45542,0.28079,1.26353,0.91554,0.95044,0.003202,0.003202,0.003202
105,8101.24,1.29631,0.93785,0.95091,0.55022,0.42909,0.45556,0.28141,1.26244,0.91568,0.94986,0.003136,0.003136,0.003136
106,8180.38,1.29433,0.93467,0.95037,0.55689,0.42561,0.45499,0.2813,1.26096,0.91524,0.94931,0.00307,0.00307,0.00307
107,8260.44,1.29579,0.93284,0.95073,0.55373,0.42815,0.45505,0.28104,1.26117,0.91517,0.94945,0.003004,0.003004,0.003004
108,8338.44,1.29442,0.93424,0.94987,0.55645,0.42885,0.45526,0.28071,1.26051,0.9146,0.94914,0.002938,0.002938,0.002938
109,8416.23,1.29012,0.93039,0.95154,0.55736,0.42767,0.45455,0.28062,1.2612,0.91494,0.94941,0.002872,0.002872,0.002872
110,8493.4,1.28451,0.92283,0.94858,0.55984,0.42618,0.45476,0.28029,1.26196,0.91421,0.94938,0.002806,0.002806,0.002806
111,8566.8,1.28116,0.92374,0.9469,0.56555,0.42388,0.45519,0.28038,1.26163,0.91373,0.94941,0.00274,0.00274,0.00274
112,8645.5,1.28413,0.92425,0.94895,0.55948,0.42789,0.45655,0.28084,1.26149,0.91308,0.94924,0.002674,0.002674,0.002674
113,8724.04,1.28032,0.91827,0.94687,0.55629,0.42981,0.45629,0.28055,1.26251,0.91394,0.94943,0.002608,0.002608,0.002608
114,8802.3,1.28257,0.92258,0.95036,0.55134,0.43303,0.45624,0.28051,1.26267,0.9143,0.94955,0.002542,0.002542,0.002542
115,8880.89,1.2796,0.91932,0.94874,0.54787,0.43508,0.45641,0.28095,1.26334,0.91434,0.94969,0.002476,0.002476,0.002476
116,8958.48,1.28456,0.92107,0.94841,0.55036,0.43247,0.45665,0.28089,1.26261,0.91443,0.94944,0.00241,0.00241,0.00241
117,9035.34,1.27228,0.90958,0.94563,0.5454,0.43349,0.45657,0.28084,1.26182,0.9143,0.94941,0.002344,0.002344,0.002344
118,9112.98,1.2762,0.91096,0.94594,0.54173,0.43651,0.45618,0.28075,1.26234,0.91439,0.94939,0.002278,0.002278,0.002278
119,9190.69,1.27627,0.911,0.94559,0.53804,0.43852,0.45589,0.28022,1.26245,0.91397,0.94938,0.002212,0.002212,0.002212
120,9269.03,1.27899,0.90976,0.94398,0.54254,0.43658,0.45558,0.28007,1.2624,0.91425,0.94934,0.002146,0.002146,0.002146
121,9347.56,1.27269,0.90717,0.94473,0.54038,0.43666,0.4558,0.27988,1.26238,0.91443,0.94937,0.00208,0.00208,0.00208
122,9426.51,1.27965,0.91279,0.9474,0.54563,0.43369,0.45542,0.28,1.26195,0.9143,0.94921,0.002014,0.002014,0.002014
123,9505.03,1.27276,0.9056,0.94633,0.54533,0.43391,0.45579,0.2802,1.26197,0.91411,0.94917,0.001948,0.001948,0.001948
124,9583.29,1.26621,0.90239,0.94404,0.54125,0.43575,0.45604,0.28048,1.26218,0.91416,0.94901,0.001882,0.001882,0.001882
125,9660.67,1.27092,0.90124,0.94342,0.54572,0.43423,0.45616,0.28056,1.2624,0.91426,0.94888,0.001816,0.001816,0.001816
126,9736.96,1.27252,0.9022,0.94388,0.54478,0.43499,0.45686,0.28097,1.26259,0.91415,0.94888,0.00175,0.00175,0.00175
127,9815.13,1.27239,0.90562,0.94657,0.54386,0.4353,0.45738,0.28113,1.2632,0.91404,0.94902,0.001684,0.001684,0.001684
128,9894.24,1.27548,0.90417,0.9448,0.54621,0.43526,0.45788,0.28151,1.26311,0.91355,0.94893,0.001618,0.001618,0.001618
129,9973.55,1.27324,0.90345,0.94411,0.54649,0.43489,0.4578,0.28168,1.26286,0.91289,0.94898,0.001552,0.001552,0.001552
