epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7,1244.23,1.86533,1.90024,1.6682,0.2795,0.25935,0.22871,0.12626,1.68929,1.59363,1.58835,0.009604,0.009604,0.009604
8,1422.9,1.84198,1.85121,1.64581,0.31094,0.29363,0.25114,0.13926,1.66919,1.5496,1.56846,0.009538,0.009538,0.009538
9,1598.48,1.81717,1.8049,1.62986,0.30937,0.29252,0.25114,0.14015,1.65945,1.54475,1.55563,0.009472,0.009472,0.009472
10,1773.24,1.79739,1.76482,1.61059,0.29975,0.29921,0.25132,0.13956,1.67379,1.5433,1.55597,0.009406,0.009406,0.009406
11,1949.63,1.77829,1.72128,1.5904,0.33392,0.29813,0.26196,0.14708,1.6419,1.50213,1.53265,0.00934,0.00934,0.00934
12,2125.23,1.7627,1.69543,1.57369,0.34735,0.31598,0.27902,0.15627,1.63249,1.46338,1.52714,0.009274,0.009274,0.009274
13,2300.56,1.75964,1.67571,1.57188,0.35623,0.32115,0.28642,0.16285,1.61545,1.45971,1.50718,0.009208,0.009208,0.009208
14,2480.62,1.7441,1.6483,1.56253,0.37514,0.32138,0.29106,0.1656,1.60584,1.44524,1.50322,0.009142,0.009142,0.009142
15,2659.93,1.73169,1.62794,1.54685,0.3756,0.32498,0.2964,0.16905,1.59035,1.4224,1.48726,0.009076,0.009076,0.009076
16,2836.21,1.72108,1.61382,1.54568,0.38844,0.32349,0.30934,0.17658,1.585,1.41259,1.48716,0.00901,0.00901,0.00901
17,3013.93,1.71332,1.59428,1.53909,0.37912,0.33322,0.30456,0.17426,1.58335,1.40987,1.48233,0.008944,0.008944,0.008944
18,3192.68,1.71155,1.58067,1.53183,0.38988,0.33922,0.31558,0.18037,1.57846,1.39664,1.4711,0.008878,0.008878,0.008878
19,3363.35,1.70152,1.56557,1.52002,0.39909,0.33536,0.3186,0.18276,1.57149,1.38571,1.47129,0.008812,0.008812,0.008812
20,3529.44,1.6968,1.56329,1.52052,0.39288,0.34523,0.32457,0.18669,1.5709,1.37637,1.46515,0.008746,0.008746,0.008746
21,3702.18,1.69617,1.5504,1.51735,0.40565,0.3447,0.32464,0.18755,1.56018,1.36912,1.4617,0.00868,0.00868,0.00868
22,3874.47,1.67899,1.53224,1.50621,0.39572,0.34113,0.32673,0.18776,1.56308,1.36715,1.45952,0.008614,0.008614,0.008614
23,4046.94,1.67684,1.52142,1.50423,0.41014,0.34965,0.33226,0.19257,1.55382,1.3572,1.45309,0.008548,0.008548,0.008548
24,4216.35,1.67693,1.52108,1.50043,0.41377,0.34388,0.33192,0.19203,1.54746,1.36013,1.44783,0.008482,0.008482,0.008482
25,4376.44,1.67116,1.50643,1.4931,0.41801,0.35799,0.34069,0.19599,1.54753,1.34791,1.44707,0.008416,0.008416,0.008416
26,4536.16,1.67064,1.50176,1.49247,0.42959,0.3596,0.34758,0.19939,1.5451,1.33827,1.44299,0.00835,0.00835,0.00835
27,4708.7,1.66196,1.4936,1.48717,0.41632,0.35827,0.34166,0.19773,1.54522,1.34144,1.43909,0.008284,0.008284,0.008284
28,4879.39,1.66162,1.48579,1.4796,0.4265,0.35937,0.34947,0.20152,1.53392,1.3184,1.43457,0.008218,0.008218,0.008218
29,5056,1.66002,1.48313,1.47835,0.4258,0.36549,0.35315,0.2046,1.53206,1.31593,1.43168,0.008152,0.008152,0.008152
30,5225.48,1.645,1.46825,1.4701,0.43663,0.36462,0.35102,0.2039,1.52552,1.32002,1.42807,0.008086,0.008086,0.008086
31,5404.69,1.64501,1.46751,1.4682,0.44675,0.36228,0.35823,0.20734,1.52293,1.31689,1.42077,0.00802,0.00802,0.00802
32,5573.56,1.64141,1.45802,1.46785,0.43753,0.36343,0.35869,0.20986,1.52184,1.31684,1.41891,0.007954,0.007954,0.007954
