epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,2320.4,1.42132,1.07533,1.01854,0.45047,0.32046,0.32248,0.1885,1.57637,1.75961,0.99842,0.00736,0.00736,0.00736
42,2376.84,1.41565,1.07471,1.01645,0.4678,0.32526,0.32822,0.19292,1.57574,1.81209,0.99523,0.007294,0.007294,0.007294
43,2434.23,1.41599,1.07128,1.01832,0.44985,0.32647,0.32679,0.19259,1.56194,1.77589,0.99222,0.007228,0.007228,0.007228
44,2490.62,1.39821,1.06027,1.01356,0.45786,0.32356,0.3275,0.19431,1.56658,1.77193,0.99489,0.007162,0.007162,0.007162
45,2547.49,1.40703,1.06318,1.01435,0.46643,0.33197,0.33349,0.1982,1.53682,1.68984,0.99036,0.007096,0.007096,0.007096
46,2603.93,1.39989,1.05306,1.0111,0.43919,0.33845,0.32998,0.19458,1.53921,1.72889,0.98841,0.00703,0.00703,0.00703
47,2660.41,1.40687,1.06076,1.01495,0.45563,0.33794,0.33263,0.19642,1.54357,1.68676,0.99282,0.006964,0.006964,0.006964
48,2716.28,1.39846,1.05396,1.00848,0.45513,0.33819,0.33703,0.19928,1.53356,1.67605,0.98767,0.006898,0.006898,0.006898
49,2772.88,1.40254,1.05645,1.00956,0.48238,0.33976,0.34045,0.2021,1.51505,1.63952,0.98601,0.006832,0.006832,0.006832
50,2829.47,1.40563,1.05302,1.00824,0.44749,0.33746,0.33358,0.19884,1.53297,1.67418,0.98894,0.006766,0.006766,0.006766
51,2886.51,1.39896,1.04927,1.00451,0.45284,0.34444,0.34294,0.20451,1.52008,1.65712,0.9876,0.0067,0.0067,0.0067
52,2943.12,1.39022,1.04038,1.00287,0.46993,0.34556,0.34626,0.2066,1.5114,1.63434,0.98109,0.006634,0.006634,0.006634
53,2999.79,1.39568,1.04679,1.00488,0.45728,0.34148,0.34333,0.20456,1.50239,1.60886,0.98727,0.006568,0.006568,0.006568
54,3056.77,1.3962,1.04419,1.00579,0.46792,0.33768,0.34483,0.20665,1.51289,1.63583,0.98499,0.006502,0.006502,0.006502
55,3113.78,1.39155,1.0412,1.00388,0.46145,0.34581,0.34611,0.20745,1.49908,1.61234,0.98058,0.006436,0.006436,0.006436
56,3170.82,1.38955,1.03383,0.99769,0.46318,0.34633,0.34722,0.20791,1.50304,1.61594,0.98138,0.00637,0.00637,0.00637
57,3237.22,1.38806,1.03269,1.00083,0.46122,0.34819,0.34534,0.20721,1.50798,1.62231,0.98251,0.006304,0.006304,0.006304
58,3293.5,1.38448,1.02718,1.001,0.46344,0.34958,0.34715,0.2094,1.50162,1.62339,0.98018,0.006238,0.006238,0.006238
59,3350.5,1.38509,1.03147,1.00124,0.46091,0.34884,0.34682,0.208,1.50147,1.60586,0.98032,0.006172,0.006172,0.006172
60,3409.36,1.37991,1.02458,0.99746,0.46439,0.34861,0.34842,0.2104,1.48925,1.57367,0.98083,0.006106,0.006106,0.006106
61,3466.45,1.37762,1.02217,0.99594,0.47295,0.35419,0.35381,0.21382,1.49685,1.58749,0.98101,0.00604,0.00604,0.00604
62,3523.59,1.37522,1.0223,0.99375,0.47437,0.34938,0.35564,0.21491,1.48519,1.57996,0.9799,0.005974,0.005974,0.005974
63,3580.81,1.37152,1.01643,0.99628,0.48584,0.35888,0.35978,0.21732,1.48866,1.57992,0.97818,0.005908,0.005908,0.005908
64,3637.61,1.36919,1.01268,0.99152,0.47713,0.35467,0.35782,0.21611,1.49036,1.54772,0.97838,0.005842,0.005842,0.005842
65,3694.16,1.3711,1.01277,0.99247,0.47035,0.35487,0.35377,0.21425,1.47767,1.54349,0.9783,0.005776,0.005776,0.005776
66,3750.68,1.37026,1.01292,0.99392,0.48608,0.35147,0.35909,0.21766,1.47457,1.55439,0.97831,0.00571,0.00571,0.00571
67,3808.23,1.36785,1.0094,0.99225,0.48039,0.35688,0.35926,0.21704,1.4782,1.53215,0.97609,0.005644,0.005644,0.005644
68,3866,1.37212,1.00599,0.99042,0.47354,0.36017,0.35905,0.21784,1.47696,1.53554,0.97607,0.005578,0.005578,0.005578
69,3924.34,1.35463,0.99467,0.98655,0.47988,0.36009,0.3624,0.21868,1.47428,1.52141,0.97493,0.005512,0.005512,0.005512
70,3981.23,1.36773,1.00905,0.99087,0.47473,0.36107,0.36234,0.21994,1.46872,1.52167,0.97327,0.005446,0.005446,0.005446
71,4038.16,1.36648,1.00405,0.9915,0.47308,0.36081,0.36254,0.22094,1.46036,1.51039,0.97379,0.00538,0.00538,0.00538
72,4094.64,1.36615,1.00397,0.98849,0.48176,0.36323,0.36668,0.22334,1.46968,1.51185,0.97327,0.005314,0.005314,0.005314
73,4150.48,1.36053,1.00181,0.98906,0.48378,0.35819,0.36499,0.22207,1.4574,1.47804,0.97241,0.005248,0.005248,0.005248
74,4207.61,1.35689,0.99886,0.98722,0.47998,0.36214,0.3674,0.22382,1.45783,1.48765,0.9704,0.005182,0.005182,0.005182
75,4264.77,1.35933,0.99904,0.98769,0.48081,0.36552,0.36658,0.22347,1.45784,1.46172,0.97084,0.005116,0.005116,0.005116
76,4322.16,1.36147,0.99733,0.98761,0.49055,0.36148,0.36835,0.22399,1.45069,1.46983,0.96994,0.00505,0.00505,0.00505
77,4378.62,1.36194,0.99603,0.98679,0.4811,0.36014,0.36651,0.22325,1.46244,1.48132,0.97149,0.004984,0.004984,0.004984
78,4435.36,1.35662,0.99089,0.98254,0.48431,0.36717,0.36946,0.22531,1.45902,1.46461,0.9704,0.004918,0.004918,0.004918
79,4492.27,1.35279,0.98993,0.98324,0.47663,0.36495,0.36619,0.2232,1.45566,1.47576,0.97,0.004852,0.004852,0.004852
80,4549.04,1.3564,0.988,0.98043,0.48332,0.3642,0.37052,0.22534,1.44773,1.45889,0.96984,0.004786,0.004786,0.004786
81,4605.78,1.34275,0.98125,0.98206,0.47762,0.36671,0.36791,0.2242,1.44478,1.44724,0.97043,0.00472,0.00472,0.00472
82,4662.89,1.34771,0.98135,0.98481,0.47532,0.36703,0.36751,0.22362,1.44963,1.4399,0.97173,0.004654,0.004654,0.004654
83,4720.89,1.34684,0.9793,0.97983,0.48202,0.36365,0.37156,0.22632,1.45104,1.44875,0.97012,0.004588,0.004588,0.004588
84,4777.61,1.34771,0.98301,0.98363,0.47977,0.36865,0.37191,0.22785,1.44788,1.45267,0.97047,0.004522,0.004522,0.004522
85,4833.91,1.3482,0.98123,0.98331,0.48343,0.36648,0.37182,0.22792,1.44468,1.41221,0.97099,0.004456,0.004456,0.004456
86,4890.54,1.33574,0.96841,0.97875,0.47897,0.37129,0.37212,0.22763,1.43725,1.41518,0.97148,0.00439,0.00439,0.00439
87,4948.13,1.34015,0.97462,0.98172,0.47139,0.37252,0.37391,0.22834,1.44217,1.42225,0.96883,0.004324,0.004324,0.004324
88,5004.76,1.3413,0.97474,0.97783,0.47979,0.37244,0.37486,0.22875,1.44014,1.42294,0.96873,0.004258,0.004258,0.004258
89,5061.97,1.3407,0.97968,0.97916,0.47927,0.37296,0.37303,0.22793,1.43831,1.41012,0.96914,0.004192,0.004192,0.004192
90,5118.76,1.34142,0.97235,0.97835,0.49252,0.36961,0.37332,0.22798,1.44451,1.41779,0.9693,0.004126,0.004126,0.004126
91,5175.46,1.33845,0.97239,0.97706,0.48947,0.36893,0.37537,0.23001,1.4419,1.4049,0.96746,0.00406,0.00406,0.00406
92,5232.02,1.33577,0.9683,0.97717,0.48644,0.37408,0.37305,0.22837,1.44252,1.40157,0.96777,0.003994,0.003994,0.003994
93,5288.11,1.33369,0.96591,0.97618,0.48434,0.37221,0.37451,0.2293,1.43955,1.39614,0.96719,0.003928,0.003928,0.003928
94,5344.98,1.33219,0.96565,0.97553,0.48288,0.37264,0.3755,0.23004,1.44211,1.40254,0.96822,0.003862,0.003862,0.003862
95,5399.66,1.33415,0.96179,0.9751,0.4875,0.37424,0.37558,0.23048,1.43862,1.39607,0.96711,0.003796,0.003796,0.003796
96,5455.85,1.33413,0.96058,0.97594,0.48664,0.3752,0.37591,0.23061,1.44215,1.4045,0.96726,0.00373,0.00373,0.00373
97,5512.96,1.33682,0.96346,0.97549,0.48621,0.37644,0.37716,0.23155,1.44076,1.39475,0.96773,0.003664,0.003664,0.003664
98,5569.76,1.32486,0.95423,0.97341,0.49284,0.3774,0.37776,0.23163,1.43881,1.39335,0.96782,0.003598,0.003598,0.003598
99,5626.82,1.33056,0.95578,0.97531,0.48763,0.37194,0.37673,0.23133,1.43719,1.39697,0.96726,0.003532,0.003532,0.003532
100,5683.54,1.33145,0.95791,0.9738,0.48298,0.37338,0.37723,0.23101,1.43541,1.393,0.96623,0.003466,0.003466,0.003466
101,5739.76,1.32128,0.95024,0.97304,0.48074,0.38022,0.37764,0.23128,1.43727,1.39611,0.9659,0.0034,0.0034,0.0034
