epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6301.19,1.58419,1.42146,1.25014,0.48171,0.39076,0.39621,0.23443,1.45425,1.24567,1.21663,0.007228,0.007228,0.007228
44,6445.5,1.57448,1.40388,1.24298,0.49683,0.3867,0.39784,0.23535,1.45911,1.24377,1.21432,0.007162,0.007162,0.007162
45,6646.18,1.571,1.40781,1.24019,0.48498,0.38768,0.39662,0.2346,1.45427,1.24226,1.20808,0.007096,0.007096,0.007096
46,6808.49,1.57028,1.39832,1.23493,0.47889,0.39682,0.39859,0.23651,1.4489,1.23073,1.20486,0.00703,0.00703,0.00703
47,6944.86,1.56569,1.38932,1.23622,0.49264,0.3933,0.3988,0.23646,1.44939,1.2326,1.20487,0.006964,0.006964,0.006964
48,7074.15,1.5659,1.39041,1.2338,0.48235,0.39686,0.4017,0.23878,1.44703,1.22928,1.20298,0.006898,0.006898,0.006898
49,7213.03,1.56486,1.39103,1.2332,0.47996,0.3993,0.40201,0.23859,1.44324,1.22217,1.19871,0.006832,0.006832,0.006832
50,7373.28,1.56848,1.39321,1.22901,0.4856,0.40234,0.40383,0.24006,1.43938,1.22315,1.19756,0.006766,0.006766,0.006766
51,7518.58,1.55568,1.37772,1.22152,0.47511,0.40952,0.40577,0.24199,1.43921,1.22415,1.19785,0.0067,0.0067,0.0067
52,7657.41,1.55603,1.37659,1.22032,0.48747,0.40154,0.40585,0.24237,1.43727,1.21612,1.19449,0.006634,0.006634,0.006634
53,7795.91,1.55397,1.3766,1.22308,0.49215,0.40317,0.40989,0.24352,1.43629,1.21667,1.19472,0.006568,0.006568,0.006568
54,7940.29,1.55877,1.37938,1.22471,0.48162,0.40361,0.40761,0.24307,1.43562,1.21385,1.19214,0.006502,0.006502,0.006502
55,8078.86,1.55434,1.37097,1.21704,0.49044,0.40607,0.41067,0.24435,1.43552,1.21234,1.19096,0.006436,0.006436,0.006436
56,8225.3,1.54625,1.36003,1.21064,0.48259,0.41133,0.41459,0.24774,1.43414,1.20816,1.18832,0.00637,0.00637,0.00637
57,8371.1,1.54592,1.36112,1.21395,0.49984,0.40198,0.41077,0.24496,1.43228,1.2072,1.18764,0.006304,0.006304,0.006304
58,8550.12,1.54512,1.35564,1.21191,0.49146,0.40847,0.4128,0.24686,1.42954,1.20507,1.18596,0.006238,0.006238,0.006238
59,8688.61,1.54566,1.35713,1.21341,0.48872,0.40441,0.41391,0.24748,1.42854,1.20379,1.18335,0.006172,0.006172,0.006172
60,8834.32,1.53956,1.35421,1.21108,0.50496,0.41021,0.41922,0.25087,1.4256,1.1979,1.18066,0.006106,0.006106,0.006106
61,8965.06,1.54834,1.3553,1.21144,0.50393,0.40697,0.41653,0.25051,1.42252,1.19702,1.1789,0.00604,0.00604,0.00604
62,9115.18,1.54499,1.34765,1.20538,0.50722,0.41207,0.42091,0.25182,1.42324,1.19221,1.17863,0.005974,0.005974,0.005974
63,9278.6,1.53474,1.3442,1.20145,0.48908,0.41843,0.41838,0.25107,1.42351,1.19278,1.17867,0.005908,0.005908,0.005908
64,9415.41,1.53506,1.33778,1.20264,0.493,0.42118,0.4219,0.25318,1.42369,1.18976,1.17729,0.005842,0.005842,0.005842
65,9543.12,1.5234,1.33122,1.19539,0.50383,0.41373,0.42154,0.2527,1.42103,1.18929,1.17615,0.005776,0.005776,0.005776
66,9705.8,1.53046,1.33952,1.20284,0.50032,0.41774,0.42232,0.25328,1.42034,1.18644,1.17624,0.00571,0.00571,0.00571
67,9841.06,1.53104,1.33536,1.19797,0.51161,0.41547,0.4234,0.25506,1.41608,1.18465,1.17198,0.005644,0.005644,0.005644
68,9994.57,1.53208,1.32759,1.19708,0.50476,0.41378,0.42362,0.25448,1.41606,1.17992,1.17155,0.005578,0.005578,0.005578
69,10138.1,1.52151,1.32033,1.19339,0.49803,0.41951,0.42394,0.25497,1.41545,1.17836,1.17061,0.005512,0.005512,0.005512
70,10276.1,1.53112,1.32902,1.1942,0.50473,0.41876,0.42622,0.25506,1.41499,1.17783,1.16935,0.005446,0.005446,0.005446
71,10437.6,1.53319,1.33447,1.19738,0.50267,0.42485,0.42721,0.25661,1.41391,1.17599,1.1688,0.00538,0.00538,0.00538
72,10582.9,1.51677,1.31111,1.18632,0.49918,0.4259,0.42727,0.25626,1.41169,1.17621,1.16725,0.005314,0.005314,0.005314
73,10728.1,1.52335,1.32384,1.19123,0.4958,0.42511,0.42848,0.25774,1.4119,1.17548,1.16752,0.005248,0.005248,0.005248
74,10855.2,1.51812,1.31296,1.18931,0.50144,0.43013,0.43026,0.25916,1.40849,1.1728,1.16589,0.005182,0.005182,0.005182
75,10997.6,1.51928,1.31707,1.19082,0.50509,0.42804,0.43236,0.26053,1.40727,1.17096,1.16506,0.005116,0.005116,0.005116
76,11140.1,1.52159,1.31682,1.18877,0.50287,0.42637,0.43244,0.26098,1.40816,1.17086,1.16447,0.00505,0.00505,0.00505
77,11295.6,1.51967,1.3118,1.1876,0.50355,0.4241,0.4311,0.25988,1.40779,1.16931,1.16455,0.004984,0.004984,0.004984
78,11475.3,1.51859,1.30689,1.18085,0.50664,0.42794,0.43228,0.26078,1.40937,1.16705,1.1633,0.004918,0.004918,0.004918
79,11603.4,1.51295,1.30994,1.18438,0.50121,0.42813,0.43268,0.26036,1.4061,1.16539,1.16141,0.004852,0.004852,0.004852
80,11739.9,1.51452,1.30372,1.17843,0.50875,0.43208,0.43306,0.26129,1.4042,1.16288,1.15955,0.004786,0.004786,0.004786
81,11904.1,1.51095,1.30345,1.18183,0.51061,0.43077,0.43484,0.26281,1.40477,1.16195,1.1602,0.00472,0.00472,0.00472
82,12069.9,1.50573,1.29828,1.17826,0.5011,0.4329,0.43302,0.26155,1.40398,1.16251,1.15911,0.004654,0.004654,0.004654
83,12266.9,1.51193,1.299,1.17839,0.50818,0.42926,0.43445,0.2619,1.40316,1.16141,1.15764,0.004588,0.004588,0.004588
84,12406,1.50641,1.30017,1.18047,0.51035,0.42734,0.43477,0.26275,1.40305,1.16067,1.15765,0.004522,0.004522,0.004522
85,12533.8,1.51094,1.30251,1.18137,0.51071,0.43094,0.43536,0.2631,1.40189,1.15957,1.1572,0.004456,0.004456,0.004456
86,12661.8,1.50439,1.29545,1.17717,0.50984,0.43103,0.43688,0.26441,1.40055,1.15816,1.15641,0.00439,0.00439,0.00439
